match_id,season,gameweek,match_date,home_team,away_team,home_score,away_score,home_goals,away_goals,status,result
20160189,2016-17,20,2017-01-01T00:00:00Z,Arsenal FC,Crystal Palace FC,2,0,2,0,FINISHED,H
20160190,2016-17,20,2017-01-02T00:00:00Z,Everton FC,Southampton FC,3,0,3,0,FINISHED,H
20160191,2016-17,20,2017-01-02T00:00:00Z,Manchester City FC,Burnley FC,2,1,2,1,FINISHED,H
20160192,2016-17,20,2017-01-02T00:00:00Z,Middlesbrough FC,Leicester City FC,0,0,0,0,FINISHED,D
20160193,2016-17,20,2017-01-02T00:00:00Z,Sunderland AFC,Liverpool FC,2,2,2,2,FINISHED,D
20160194,2016-17,20,2017-01-02T00:00:00Z,West Bromwich Albion FC,Hull City AFC,3,1,3,1,FINISHED,H
20160195,2016-17,20,2017-01-02T00:00:00Z,West Ham United FC,Manchester United FC,0,2,0,2,FINISHED,A
20160196,2016-17,20,2017-01-03T00:00:00Z,Stoke City FC,Watford FC,2,0,2,0,FINISHED,H
20160197,2016-17,20,2017-01-03T00:00:00Z,AFC Bournemouth,Arsenal FC,3,3,3,3,FINISHED,D
20160198,2016-17,20,2017-01-03T00:00:00Z,Crystal Palace FC,Swansea City AFC,1,2,1,2,FINISHED,A
20160199,2016-17,21,2017-01-04T00:00:00Z,Tottenham Hotspur FC,Chelsea FC,2,0,2,0,FINISHED,H
20160200,2016-17,21,2017-01-14T00:00:00Z,Tottenham Hotspur FC,West Bromwich Albion FC,4,0,4,0,FINISHED,H
20160201,2016-17,21,2017-01-14T00:00:00Z,Swansea City AFC,Arsenal FC,0,4,0,4,FINISHED,A
20160202,2016-17,21,2017-01-14T00:00:00Z,Sunderland AFC,Stoke City FC,1,3,1,3,FINISHED,A
20160203,2016-17,21,2017-01-14T00:00:00Z,Burnley FC,Southampton FC,1,0,1,0,FINISHED,H
20160204,2016-17,21,2017-01-14T00:00:00Z,Hull City AFC,AFC Bournemouth,3,1,3,1,FINISHED,H
20160205,2016-17,21,2017-01-14T00:00:00Z,Watford FC,Middlesbrough FC,0,0,0,0,FINISHED,D
20160206,2016-17,21,2017-01-14T00:00:00Z,Leicester City FC,Chelsea FC,0,3,0,3,FINISHED,A
20160207,2016-17,21,2017-01-14T00:00:00Z,West Ham United FC,Crystal Palace FC,3,0,3,0,FINISHED,H
20160208,2016-17,22,2017-01-15T00:00:00Z,Manchester United FC,Liverpool FC,1,1,1,1,FINISHED,D
20160209,2016-17,22,2017-01-15T00:00:00Z,Everton FC,Manchester City FC,4,0,4,0,FINISHED,H
20160210,2016-17,22,2017-01-21T00:00:00Z,West Bromwich Albion FC,Sunderland AFC,2,0,2,0,FINISHED,H
20160211,2016-17,22,2017-01-21T00:00:00Z,Stoke City FC,Manchester United FC,1,1,1,1,FINISHED,D
20160212,2016-17,22,2017-01-21T00:00:00Z,Middlesbrough FC,West Ham United FC,1,3,1,3,FINISHED,A
20160213,2016-17,22,2017-01-21T00:00:00Z,AFC Bournemouth,Watford FC,2,2,2,2,FINISHED,D
20160214,2016-17,22,2017-01-21T00:00:00Z,Liverpool FC,Swansea City AFC,2,3,2,3,FINISHED,A
20160215,2016-17,22,2017-01-21T00:00:00Z,Crystal Palace FC,Everton FC,0,1,0,1,FINISHED,A
20160216,2016-17,22,2017-01-21T00:00:00Z,Manchester City FC,Tottenham Hotspur FC,2,2,2,2,FINISHED,D
20160217,2016-17,23,2017-01-22T00:00:00Z,Arsenal FC,Burnley FC,2,1,2,1,FINISHED,H
20160218,2016-17,23,2017-01-22T00:00:00Z,Chelsea FC,Hull City AFC,2,0,2,0,FINISHED,H
20160219,2016-17,23,2017-01-22T00:00:00Z,Southampton FC,Leicester City FC,3,0,3,0,FINISHED,H
20160220,2016-17,23,2017-01-31T00:00:00Z,Arsenal FC,Watford FC,1,2,1,2,FINISHED,A
20160221,2016-17,23,2017-01-31T00:00:00Z,AFC Bournemouth,Crystal Palace FC,0,2,0,2,FINISHED,A
20160222,2016-17,23,2017-01-31T00:00:00Z,Burnley FC,Leicester City FC,1,0,1,0,FINISHED,H
20160223,2016-17,23,2017-01-31T00:00:00Z,Liverpool FC,Chelsea FC,1,1,1,1,FINISHED,D
20160224,2016-17,23,2017-01-31T00:00:00Z,Middlesbrough FC,West Bromwich Albion FC,1,1,1,1,FINISHED,D
20160225,2016-17,23,2017-01-31T00:00:00Z,Sunderland AFC,Tottenham Hotspur FC,0,0,0,0,FINISHED,D
20160226,2016-17,23,2017-01-31T00:00:00Z,Swansea City AFC,Southampton FC,2,1,2,1,FINISHED,H
20160227,2016-17,24,2017-02-01T00:00:00Z,Stoke City FC,Everton FC,1,1,1,1,FINISHED,D
20160228,2016-17,24,2017-02-01T00:00:00Z,Manchester United FC,Hull City AFC,0,0,0,0,FINISHED,D
20160229,2016-17,24,2017-02-01T00:00:00Z,West Ham United FC,Manchester City FC,0,4,0,4,FINISHED,A
20160230,2016-17,24,2017-02-04T00:00:00Z,West Bromwich Albion FC,Stoke City FC,1,0,1,0,FINISHED,H
20160231,2016-17,24,2017-02-04T00:00:00Z,Watford FC,Burnley FC,2,1,2,1,FINISHED,H
20160232,2016-17,24,2017-02-04T00:00:00Z,Tottenham Hotspur FC,Middlesbrough FC,1,0,1,0,FINISHED,H
20160233,2016-17,24,2017-02-04T00:00:00Z,Southampton FC,West Ham United FC,1,3,1,3,FINISHED,A
20160234,2016-17,24,2017-02-04T00:00:00Z,Everton FC,AFC Bournemouth,6,3,6,3,FINISHED,H
20160235,2016-17,24,2017-02-04T00:00:00Z,Crystal Palace FC,Sunderland AFC,0,4,0,4,FINISHED,A
20160236,2016-17,24,2017-02-04T00:00:00Z,Chelsea FC,Arsenal FC,3,1,3,1,FINISHED,H
20160237,2016-17,24,2017-02-04T00:00:00Z,Hull City AFC,Liverpool FC,2,0,2,0,FINISHED,H
20160238,2016-17,25,2017-02-05T00:00:00Z,Leicester City FC,Manchester United FC,0,3,0,3,FINISHED,A
20160239,2016-17,25,2017-02-05T00:00:00Z,Manchester City FC,Swansea City AFC,2,1,2,1,FINISHED,H
20160240,2016-17,25,2017-02-11T00:00:00Z,Sunderland AFC,Southampton FC,0,4,0,4,FINISHED,A
20160241,2016-17,25,2017-02-11T00:00:00Z,West Ham United FC,West Bromwich Albion FC,2,2,2,2,FINISHED,D
20160242,2016-17,25,2017-02-11T00:00:00Z,Stoke City FC,Crystal Palace FC,1,0,1,0,FINISHED,H
20160243,2016-17,25,2017-02-11T00:00:00Z,Manchester United FC,Watford FC,2,0,2,0,FINISHED,H
20160244,2016-17,25,2017-02-11T00:00:00Z,Liverpool FC,Tottenham Hotspur FC,2,0,2,0,FINISHED,H
20160245,2016-17,25,2017-02-11T00:00:00Z,Arsenal FC,Hull City AFC,2,0,2,0,FINISHED,H
20160246,2016-17,25,2017-02-11T00:00:00Z,Middlesbrough FC,Everton FC,0,0,0,0,FINISHED,D
20160247,2016-17,26,2017-02-12T00:00:00Z,Burnley FC,Chelsea FC,1,1,1,1,FINISHED,D
20160248,2016-17,26,2017-02-12T00:00:00Z,Swansea City AFC,Leicester City FC,2,0,2,0,FINISHED,H
20160249,2016-17,26,2017-02-13T00:00:00Z,AFC Bournemouth,Manchester City FC,0,2,0,2,FINISHED,A
20160250,2016-17,26,2017-02-25T00:00:00Z,Hull City AFC,Burnley FC,1,1,1,1,FINISHED,D
20160251,2016-17,26,2017-02-25T00:00:00Z,Everton FC,Sunderland AFC,2,0,2,0,FINISHED,H
20160252,2016-17,26,2017-02-25T00:00:00Z,Watford FC,West Ham United FC,1,1,1,1,FINISHED,D
20160253,2016-17,26,2017-02-25T00:00:00Z,Chelsea FC,Swansea City AFC,3,1,3,1,FINISHED,H
20160254,2016-17,26,2017-02-25T00:00:00Z,West Bromwich Albion FC,AFC Bournemouth,2,1,2,1,FINISHED,H
20160255,2016-17,26,2017-02-25T00:00:00Z,Crystal Palace FC,Middlesbrough FC,1,0,1,0,FINISHED,H
20160256,2016-17,27,2017-02-26T00:00:00Z,Tottenham Hotspur FC,Stoke City FC,4,0,4,0,FINISHED,H
20160257,2016-17,27,2017-02-27T00:00:00Z,Leicester City FC,Liverpool FC,3,1,3,1,FINISHED,H
20160258,2016-17,27,2017-03-04T00:00:00Z,Leicester City FC,Hull City AFC,3,1,3,1,FINISHED,H
20160259,2016-17,27,2017-03-04T00:00:00Z,Liverpool FC,Arsenal FC,3,1,3,1,FINISHED,H
20160260,2016-17,27,2017-03-04T00:00:00Z,Manchester United FC,AFC Bournemouth,1,1,1,1,FINISHED,D
20160261,2016-17,27,2017-03-04T00:00:00Z,Stoke City FC,Middlesbrough FC,2,0,2,0,FINISHED,H
20160262,2016-17,27,2017-03-04T00:00:00Z,Swansea City AFC,Burnley FC,3,2,3,2,FINISHED,H
20160263,2016-17,27,2017-03-04T00:00:00Z,Watford FC,Southampton FC,3,4,3,4,FINISHED,A
20160264,2016-17,27,2017-03-04T00:00:00Z,West Bromwich Albion FC,Crystal Palace FC,0,2,0,2,FINISHED,A
20160265,2016-17,28,2017-03-05T00:00:00Z,Tottenham Hotspur FC,Everton FC,3,2,3,2,FINISHED,H
20160266,2016-17,28,2017-03-05T00:00:00Z,Sunderland AFC,Manchester City FC,0,2,0,2,FINISHED,A
20160267,2016-17,28,2017-03-06T00:00:00Z,West Ham United FC,Chelsea FC,1,2,1,2,FINISHED,A
20160268,2016-17,28,2017-03-08T00:00:00Z,Manchester City FC,Stoke City FC,0,0,0,0,FINISHED,D
20160269,2016-17,28,2017-03-11T00:00:00Z,AFC Bournemouth,West Ham United FC,3,2,3,2,FINISHED,H
20160270,2016-17,28,2017-03-11T00:00:00Z,Everton FC,West Bromwich Albion FC,3,0,3,0,FINISHED,H
20160271,2016-17,28,2017-03-11T00:00:00Z,Hull City AFC,Swansea City AFC,2,1,2,1,FINISHED,H
20160272,2016-17,28,2017-03-12T00:00:00Z,Liverpool FC,Burnley FC,2,1,2,1,FINISHED,H
20160273,2016-17,28,2017-03-18T00:00:00Z,Sunderland AFC,Burnley FC,0,0,0,0,FINISHED,D
20160274,2016-17,28,2017-03-18T00:00:00Z,West Bromwich Albion FC,Arsenal FC,3,1,3,1,FINISHED,H
20160275,2016-17,28,2017-03-18T00:00:00Z,Stoke City FC,Chelsea FC,1,2,1,2,FINISHED,A
20160276,2016-17,28,2017-03-18T00:00:00Z,West Ham United FC,Leicester City FC,2,3,2,3,FINISHED,A
20160277,2016-17,28,2017-03-18T00:00:00Z,Crystal Palace FC,Watford FC,1,0,1,0,FINISHED,H
20160278,2016-17,28,2017-03-18T00:00:00Z,AFC Bournemouth,Swansea City AFC,2,0,2,0,FINISHED,H
20160279,2016-17,28,2017-03-18T00:00:00Z,Everton FC,Hull City AFC,4,0,4,0,FINISHED,H
20160280,2016-17,29,2017-03-19T00:00:00Z,Tottenham Hotspur FC,Southampton FC,2,1,2,1,FINISHED,H
20160281,2016-17,29,2017-03-19T00:00:00Z,Middlesbrough FC,Manchester United FC,1,3,1,3,FINISHED,A
20160282,2016-17,29,2017-03-19T00:00:00Z,Manchester City FC,Liverpool FC,1,1,1,1,FINISHED,D
20160283,2016-17,29,2017-04-01T00:00:00Z,Southampton FC,AFC Bournemouth,0,0,0,0,FINISHED,D
20160284,2016-17,29,2017-04-01T00:00:00Z,Manchester United FC,West Bromwich Albion FC,0,0,0,0,FINISHED,D
20160285,2016-17,29,2017-04-01T00:00:00Z,Watford FC,Sunderland AFC,1,0,1,0,FINISHED,H
20160286,2016-17,29,2017-04-01T00:00:00Z,Liverpool FC,Everton FC,3,1,3,1,FINISHED,H
20160287,2016-17,29,2017-04-01T00:00:00Z,Chelsea FC,Crystal Palace FC,1,2,1,2,FINISHED,A
20160288,2016-17,29,2017-04-01T00:00:00Z,Hull City AFC,West Ham United FC,2,1,2,1,FINISHED,H
20160289,2016-17,29,2017-04-01T00:00:00Z,Leicester City FC,Stoke City FC,2,0,2,0,FINISHED,H
20160290,2016-17,29,2017-04-01T00:00:00Z,Burnley FC,Tottenham Hotspur FC,0,2,0,2,FINISHED,A
20160291,2016-17,30,2017-04-02T00:00:00Z,Arsenal FC,Manchester City FC,2,2,2,2,FINISHED,D
20160292,2016-17,30,2017-04-02T00:00:00Z,Swansea City AFC,Middlesbrough FC,0,0,0,0,FINISHED,D
20160293,2016-17,30,2017-04-04T00:00:00Z,Burnley FC,Stoke City FC,1,0,1,0,FINISHED,H
20160294,2016-17,30,2017-04-04T00:00:00Z,Leicester City FC,Sunderland AFC,2,0,2,0,FINISHED,H
20160295,2016-17,30,2017-04-04T00:00:00Z,Manchester United FC,Everton FC,1,1,1,1,FINISHED,D
20160296,2016-17,30,2017-04-04T00:00:00Z,Watford FC,West Bromwich Albion FC,2,0,2,0,FINISHED,H
20160297,2016-17,30,2017-04-05T00:00:00Z,Swansea City AFC,Tottenham Hotspur FC,1,3,1,3,FINISHED,A
20160298,2016-17,30,2017-04-05T00:00:00Z,Southampton FC,Crystal Palace FC,3,1,3,1,FINISHED,H
20160299,2016-17,30,2017-04-05T00:00:00Z,Liverpool FC,AFC Bournemouth,2,2,2,2,FINISHED,D
20160300,2016-17,30,2017-04-05T00:00:00Z,Chelsea FC,Manchester City FC,2,1,2,1,FINISHED,H
20160301,2016-17,30,2017-04-05T00:00:00Z,Arsenal FC,West Ham United FC,3,0,3,0,FINISHED,H
20160302,2016-17,30,2017-04-05T00:00:00Z,Hull City AFC,Middlesbrough FC,4,2,4,2,FINISHED,H
20160303,2016-17,31,2017-04-08T00:00:00Z,AFC Bournemouth,Chelsea FC,1,3,1,3,FINISHED,A
20160304,2016-17,31,2017-04-08T00:00:00Z,Manchester City FC,Hull City AFC,3,1,3,1,FINISHED,H
20160305,2016-17,31,2017-04-08T00:00:00Z,Middlesbrough FC,Burnley FC,0,0,0,0,FINISHED,D
20160306,2016-17,31,2017-04-08T00:00:00Z,Stoke City FC,Liverpool FC,1,2,1,2,FINISHED,A
20160307,2016-17,31,2017-04-08T00:00:00Z,Tottenham Hotspur FC,Watford FC,4,0,4,0,FINISHED,H
20160308,2016-17,31,2017-04-08T00:00:00Z,West Bromwich Albion FC,Southampton FC,0,1,0,1,FINISHED,A
20160309,2016-17,31,2017-04-08T00:00:00Z,West Ham United FC,Swansea City AFC,1,0,1,0,FINISHED,H
20160310,2016-17,31,2017-04-09T00:00:00Z,Sunderland AFC,Manchester United FC,0,3,0,3,FINISHED,A
20160311,2016-17,31,2017-04-09T00:00:00Z,Everton FC,Leicester City FC,4,2,4,2,FINISHED,H
20160312,2016-17,32,2017-04-10T00:00:00Z,Crystal Palace FC,Arsenal FC,3,0,3,0,FINISHED,H
20160313,2016-17,32,2017-04-15T00:00:00Z,Crystal Palace FC,Leicester City FC,2,2,2,2,FINISHED,D
20160314,2016-17,32,2017-04-15T00:00:00Z,Everton FC,Burnley FC,3,1,3,1,FINISHED,H
20160315,2016-17,32,2017-04-15T00:00:00Z,Southampton FC,Manchester City FC,0,3,0,3,FINISHED,A
20160316,2016-17,32,2017-04-15T00:00:00Z,Stoke City FC,Hull City AFC,3,1,3,1,FINISHED,H
20160317,2016-17,32,2017-04-15T00:00:00Z,Sunderland AFC,West Ham United FC,2,2,2,2,FINISHED,D
20160318,2016-17,32,2017-04-15T00:00:00Z,Tottenham Hotspur FC,AFC Bournemouth,4,0,4,0,FINISHED,H
20160319,2016-17,32,2017-04-15T00:00:00Z,Watford FC,Swansea City AFC,1,0,1,0,FINISHED,H
20160320,2016-17,32,2017-04-16T00:00:00Z,West Bromwich Albion FC,Liverpool FC,0,1,0,1,FINISHED,A
20160321,2016-17,32,2017-04-16T00:00:00Z,Manchester United FC,Chelsea FC,2,0,2,0,FINISHED,H
20160322,2016-17,33,2017-04-17T00:00:00Z,Middlesbrough FC,Arsenal FC,1,2,1,2,FINISHED,A
20160323,2016-17,33,2017-04-22T00:00:00Z,AFC Bournemouth,Middlesbrough FC,4,0,4,0,FINISHED,H
20160324,2016-17,33,2017-04-22T00:00:00Z,Hull City AFC,Watford FC,2,0,2,0,FINISHED,H
20160325,2016-17,33,2017-04-22T00:00:00Z,Swansea City AFC,Stoke City FC,2,0,2,0,FINISHED,H
20160326,2016-17,33,2017-04-22T00:00:00Z,West Ham United FC,Everton FC,0,0,0,0,FINISHED,D
20160327,2016-17,33,2017-04-23T00:00:00Z,Burnley FC,Manchester United FC,0,2,0,2,FINISHED,A
20160328,2016-17,33,2017-04-23T00:00:00Z,Liverpool FC,Crystal Palace FC,1,2,1,2,FINISHED,A
20160329,2016-17,33,2017-04-25T00:00:00Z,Chelsea FC,Southampton FC,4,2,4,2,FINISHED,H
20160330,2016-17,33,2017-04-26T00:00:00Z,Middlesbrough FC,Sunderland AFC,1,0,1,0,FINISHED,H
20160331,2016-17,33,2017-04-26T00:00:00Z,Arsenal FC,Leicester City FC,1,0,1,0,FINISHED,H
20160332,2016-17,33,2017-04-26T00:00:00Z,Crystal Palace FC,Tottenham Hotspur FC,0,1,0,1,FINISHED,A
20160333,2016-17,34,2017-04-27T00:00:00Z,Manchester City FC,Manchester United FC,0,0,0,0,FINISHED,D
20160334,2016-17,34,2017-04-29T00:00:00Z,Crystal Palace FC,Burnley FC,0,2,0,2,FINISHED,A
20160335,2016-17,34,2017-04-29T00:00:00Z,Southampton FC,Hull City AFC,0,0,0,0,FINISHED,D
20160336,2016-17,34,2017-04-29T00:00:00Z,Stoke City FC,West Ham United FC,0,0,0,0,FINISHED,D
20160337,2016-17,34,2017-04-29T00:00:00Z,Sunderland AFC,AFC Bournemouth,0,1,0,1,FINISHED,A
20160338,2016-17,34,2017-04-29T00:00:00Z,West Bromwich Albion FC,Leicester City FC,0,1,0,1,FINISHED,A
20160339,2016-17,34,2017-04-30T00:00:00Z,Tottenham Hotspur FC,Arsenal FC,2,0,2,0,FINISHED,H
20160340,2016-17,34,2017-04-30T00:00:00Z,Middlesbrough FC,Manchester City FC,2,2,2,2,FINISHED,D
20160341,2016-17,34,2017-04-30T00:00:00Z,Everton FC,Chelsea FC,0,3,0,3,FINISHED,A
20160342,2016-17,34,2017-04-30T00:00:00Z,Manchester United FC,Swansea City AFC,1,1,1,1,FINISHED,D
20160343,2016-17,35,2017-05-01T00:00:00Z,Watford FC,Liverpool FC,0,1,0,1,FINISHED,A
20160344,2016-17,35,2017-05-05T00:00:00Z,West Ham United FC,Tottenham Hotspur FC,1,0,1,0,FINISHED,H
20160345,2016-17,35,2017-05-06T00:00:00Z,Swansea City AFC,Everton FC,1,0,1,0,FINISHED,H
20160346,2016-17,35,2017-05-06T00:00:00Z,AFC Bournemouth,Stoke City FC,2,2,2,2,FINISHED,D
20160347,2016-17,35,2017-05-06T00:00:00Z,Burnley FC,West Bromwich Albion FC,2,2,2,2,FINISHED,D
20160348,2016-17,35,2017-05-06T00:00:00Z,Hull City AFC,Sunderland AFC,0,2,0,2,FINISHED,A
20160349,2016-17,35,2017-05-06T00:00:00Z,Leicester City FC,Watford FC,3,0,3,0,FINISHED,H
20160350,2016-17,35,2017-05-06T00:00:00Z,Manchester City FC,Crystal Palace FC,5,0,5,0,FINISHED,H
20160351,2016-17,35,2017-05-07T00:00:00Z,Liverpool FC,Southampton FC,0,0,0,0,FINISHED,D
20160352,2016-17,35,2017-05-07T00:00:00Z,Arsenal FC,Manchester United FC,2,0,2,0,FINISHED,H
20160353,2016-17,36,2017-05-08T00:00:00Z,Chelsea FC,Middlesbrough FC,3,0,3,0,FINISHED,H
20160354,2016-17,36,2017-05-10T00:00:00Z,Southampton FC,Arsenal FC,0,2,0,2,FINISHED,A
20160355,2016-17,36,2017-05-12T00:00:00Z,Everton FC,Watford FC,1,0,1,0,FINISHED,H
20160356,2016-17,36,2017-05-12T00:00:00Z,West Bromwich Albion FC,Chelsea FC,0,1,0,1,FINISHED,A
20160357,2016-17,36,2017-05-13T00:00:00Z,Stoke City FC,Arsenal FC,1,4,1,4,FINISHED,A
20160358,2016-17,36,2017-05-13T00:00:00Z,Middlesbrough FC,Southampton FC,1,2,1,2,FINISHED,A
20160359,2016-17,36,2017-05-13T00:00:00Z,Sunderland AFC,Swansea City AFC,0,2,0,2,FINISHED,A
20160360,2016-17,36,2017-05-13T00:00:00Z,AFC Bournemouth,Burnley FC,2,1,2,1,FINISHED,H
20160361,2016-17,36,2017-05-13T00:00:00Z,Manchester City FC,Leicester City FC,2,1,2,1,FINISHED,H
20160362,2016-17,37,2017-05-14T00:00:00Z,Crystal Palace FC,Hull City AFC,4,0,4,0,FINISHED,H
20160363,2016-17,37,2017-05-14T00:00:00Z,Tottenham Hotspur FC,Manchester United FC,2,1,2,1,FINISHED,H
20160364,2016-17,37,2017-05-14T00:00:00Z,West Ham United FC,Liverpool FC,0,4,0,4,FINISHED,A
20160365,2016-17,37,2017-05-15T00:00:00Z,Chelsea FC,Watford FC,4,3,4,3,FINISHED,H
20160366,2016-17,37,2017-05-16T00:00:00Z,Arsenal FC,Sunderland AFC,2,0,2,0,FINISHED,H
20160367,2016-17,37,2017-05-16T00:00:00Z,Manchester City FC,West Bromwich Albion FC,3,1,3,1,FINISHED,H
20160368,2016-17,37,2017-05-17T00:00:00Z,Southampton FC,Manchester United FC,0,0,0,0,FINISHED,D
20160369,2016-17,37,2017-05-18T00:00:00Z,Leicester City FC,Tottenham Hotspur FC,1,6,1,6,FINISHED,A
20160370,2016-17,37,2017-05-21T00:00:00Z,Manchester United FC,Crystal Palace FC,2,0,2,0,FINISHED,H
20160371,2016-17,37,2017-05-21T00:00:00Z,Liverpool FC,Middlesbrough FC,3,0,3,0,FINISHED,H
20160372,2016-17,37,2017-05-21T00:00:00Z,Southampton FC,Stoke City FC,0,1,0,1,FINISHED,A
20160373,2016-17,37,2017-05-21T00:00:00Z,Leicester City FC,AFC Bournemouth,1,1,1,1,FINISHED,D
20160374,2016-17,37,2017-05-21T00:00:00Z,Swansea City AFC,West Bromwich Albion FC,2,1,2,1,FINISHED,H
20160375,2016-17,37,2017-05-21T00:00:00Z,Chelsea FC,Sunderland AFC,5,1,5,1,FINISHED,H
20160376,2016-17,37,2017-05-21T00:00:00Z,Burnley FC,West Ham United FC,1,2,1,2,FINISHED,A
20160377,2016-17,37,2017-05-21T00:00:00Z,Arsenal FC,Everton FC,3,1,3,1,FINISHED,H
20160378,2016-17,37,2017-05-21T00:00:00Z,Hull City AFC,Tottenham Hotspur FC,1,7,1,7,FINISHED,A
20160379,2016-17,37,2017-05-21T00:00:00Z,Watford FC,Manchester City FC,0,5,0,5,FINISHED,A
