fpl_id,player_name,full_name,team_code,position,price,selected_by_percent,form,points_per_game,total_points,goals_scored,assists,clean_sheets,minutes,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,status,news,chance_of_playing_next_round,fpl_team_id,short_name,team_name
562,Abdullahi,Ahmed Abdullahi,56,4,4.3,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
563,Luís Hemir,Luís Hemir Silva Semedo,56,4,4.4,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Moreirense on loan for the rest of the season.,0.0,,,
564,Rusyn,Nazarii Rusyn,56,4,4.4,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Arka on loan for the rest of the season.,0.0,,,
668,Xhaka,Granit Xhaka,56,3,5.2,6.8,2.8,4.2,71,1,4,6,1512,4,0,4,428.4,325.6,66.0,81.9,a,,,,,
670,Roefs,Robin Roefs,56,1,4.8,9.7,3.5,4.7,80,0,0,6,1530,2,0,9,471.8,40.0,0.0,51.1,a,,,,,
678,Masuaku,Arthur Masuaku,56,2,3.9,0.6,0.0,0.3,1,0,0,0,125,1,0,0,21.8,20.1,7.0,4.9,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
683,Alderete,Omar Alderete,56,2,4.0,5.3,3.0,4.8,63,1,1,5,1117,2,0,5,337.6,58.7,168.0,56.6,a,,100.0,,,
694,Mukiele,Nordi Mukiele,56,2,4.2,6.9,2.5,4.7,70,1,2,5,1350,3,0,5,329.4,123.9,80.0,53.3,a,,,,,
724,Geertruida,Lutsharel Geertruida,56,2,4.5,0.0,1.5,1.6,21,0,0,1,622,0,0,0,116.6,44.0,26.0,18.7,a,,,,,
730,Brobbey,Brian Brobbey,56,4,5.5,0.3,2.0,2.2,26,2,1,3,394,1,0,1,102.2,17.6,96.0,21.4,a,,,,,
735,Traoré,Bertrand Traoré,56,3,5.5,0.0,2.0,2.8,28,1,1,3,607,1,0,1,115.6,108.1,135.0,35.9,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
565,Vicario,Guglielmo Vicario,6,1,4.8,7.1,2.0,3.5,60,0,0,5,1530,0,0,5,409.2,0.1,0.0,41.0,a,,,6.0,BHA,Brighton & Hove Albion FC
566,Austin,Brandon Austin,6,1,3.9,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
567,Kinsky,Antonín Kinský,6,1,3.9,1.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
568,Pedro Porro,Pedro Porro Sauceda,6,2,5.3,12.7,1.3,3.2,54,0,2,5,1325,4,0,2,291.0,338.2,55.0,68.6,a,,,6.0,BHA,Brighton & Hove Albion FC
569,Romero,Cristian Romero,6,2,5.0,3.7,4.0,4.2,59,2,1,4,1187,7,1,7,351.2,52.7,117.0,52.0,s,Suspended until 01 Jan,0.0,6.0,BHA,Brighton & Hove Albion FC
570,Danso,Kevin Danso,6,2,4.2,0.1,1.2,1.7,19,0,0,1,491,3,0,1,141.8,6.8,8.0,15.7,a,,,6.0,BHA,Brighton & Hove Albion FC
571,Davies,Ben Davies,6,2,4.3,0.1,0.2,1.0,1,0,0,0,31,0,0,0,11.2,1.0,0.0,1.2,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
572,Dragusin,Radu Drăgușin,6,2,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
573,Spence,Djed Spence,6,2,4.3,1.1,1.2,2.7,38,0,0,5,1073,2,0,0,130.2,88.5,73.0,29.0,a,,,6.0,BHA,Brighton & Hove Albion FC
574,Udogie,Destiny Udogie,6,2,4.4,0.3,0.2,1.3,13,0,1,0,605,1,0,0,119.0,98.3,57.0,27.4,i,Hamstring injury - Expected back 17 Jan,0.0,6.0,BHA,Brighton & Hove Albion FC
575,Van de Ven,Micky van de Ven,6,2,4.5,26.5,1.2,4.1,65,3,0,5,1429,4,0,5,316.4,58.5,133.0,50.8,a,,,6.0,BHA,Brighton & Hove Albion FC
576,Phillips,Ashley Phillips,6,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Stoke City on loan for the rest of the season.,0.0,6.0,BHA,Brighton & Hove Albion FC
577,Takai,Takai Kōta,6,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d,Lack of match fitness - 75% chance of playing,75.0,6.0,BHA,Brighton & Hove Albion FC
578,Vuskovic,Luka Vušković,6,2,3.9,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Hamburger SV on loan for the rest of the season.,0.0,6.0,BHA,Brighton & Hove Albion FC
579,Son,Son Heung-min,6,3,8.5,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Los Angeles FC permanently.,0.0,6.0,BHA,Brighton & Hove Albion FC
580,Johnson,Brennan Johnson,6,3,6.5,2.4,0.7,2.2,33,2,0,3,597,2,0,2,137.8,95.6,73.0,30.6,a,,,6.0,BHA,Brighton & Hove Albion FC
581,Maddison,James Maddison,6,3,6.8,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,Anterior cruciate ligament - Unknown return date,0.0,6.0,BHA,Brighton & Hove Albion FC
582,Kudus,Mohammed Kudus,6,3,6.4,14.4,3.5,4.2,68,2,6,5,1343,3,0,7,318.0,397.3,259.0,97.4,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
583,Kulusevski,Dejan Kulusevski,6,3,6.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,6.0,BHA,Brighton & Hove Albion FC
584,Tel,Mathys Tel,6,3,6.2,0.1,1.0,2.6,29,2,1,1,274,0,0,2,78.4,25.7,61.0,16.6,a,,,6.0,BHA,Brighton & Hove Albion FC
585,Bentancur,Rodrigo Bentancur,6,3,5.3,0.2,2.2,3.1,49,1,1,3,1052,4,0,3,209.6,144.3,64.0,42.0,a,,,6.0,BHA,Brighton & Hove Albion FC
586,Bergvall,Lucas Bergvall,6,3,5.3,0.2,1.5,2.5,33,1,2,2,662,2,0,0,121.6,73.5,115.0,31.2,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
587,Bissouma,Yves Bissouma,6,3,5.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,6.0,BHA,Brighton & Hove Albion FC
588,Odobert,Wilson Odobert,6,3,5.3,0.0,0.7,1.7,25,0,1,0,509,0,0,3,70.0,112.1,99.0,28.1,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
589,Solomon,Manor Solomon,6,3,5.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Villarreal CF on loan for the rest of the season.,0.0,6.0,BHA,Brighton & Hove Albion FC
590,Bryan,Bryan Gil Salvatierra,6,3,4.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Girona permanently.,0.0,6.0,BHA,Brighton & Hove Albion FC
591,Gray,Archie Gray,6,3,4.8,0.1,1.0,1.4,10,0,0,2,351,2,0,0,32.0,31.8,26.0,9.0,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
592,Moore,Mikey Moore,6,3,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Rangers on loan for the rest of the season.,0.0,6.0,BHA,Brighton & Hove Albion FC
593,P.M.Sarr,Pape Matar Sarr,6,3,4.6,0.9,0.7,3.0,42,2,2,3,703,0,0,0,154.6,84.7,94.0,33.4,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,6.0,BHA,Brighton & Hove Albion FC
594,Min-hyeok,Yang Min-hyeok,6,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Portsmouth on loan for the rest of the season.,0.0,6.0,BHA,Brighton & Hove Albion FC
595,Olusesi,Callum Olusesi,6,3,4.3,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
596,Solanke,Dominic Solanke-Mitchell,6,4,7.2,0.9,0.0,1.0,2,0,0,0,31,0,0,0,6.0,0.3,25.0,3.1,i,Ankle injury - Unknown return date,0.0,6.0,BHA,Brighton & Hove Albion FC
597,Richarlison,Richarlison de Andrade,6,4,6.4,7.7,2.5,3.8,65,7,2,3,983,4,0,9,318.4,103.4,353.0,77.5,a,,,6.0,BHA,Brighton & Hove Albion FC
598,Lankshear,Will Lankshear,6,4,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Oxford United on loan for the rest of the season.,0.0,6.0,BHA,Brighton & Hove Albion FC
599,Scarlett,Dane Scarlett,6,4,4.3,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
673,J.Palhinha,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,6,3,5.5,1.1,1.2,4.1,66,2,3,3,1085,3,0,9,310.2,65.8,103.0,48.1,a,,,6.0,BHA,Brighton & Hove Albion FC
717,Xavi,Xavi Simons,6,3,6.5,1.1,3.0,2.8,39,1,2,3,830,2,1,3,154.4,160.3,97.0,41.2,s,Suspended until 07 Jan,0.0,6.0,BHA,Brighton & Hove Albion FC
726,Kolo Muani,Randal Kolo Muani,6,4,6.9,0.3,1.5,1.6,16,0,0,2,610,1,0,0,44.4,82.8,117.0,23.7,a,,100.0,6.0,BHA,Brighton & Hove Albion FC
745,Byfield,Jun'ai Byfield,6,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
750,Rowswell,James Rowswell,6,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
751,Akhamrich,Yusuf Akhamrich,6,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,6.0,BHA,Brighton & Hove Albion FC
149,Igor,Igor Julio dos Santos de Paulo,21,2,4.5,0.1,0.0,1.5,6,0,0,0,103,0,0,0,25.8,10.6,0.0,3.6,a,,100.0,,,
600,Areola,Alphonse Areola,21,1,4.3,2.2,1.8,2.7,35,0,1,0,1170,0,0,2,401.0,10.0,0.0,41.0,a,,,,,
601,Foderingham,Wes Foderingham,21,1,4.0,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Aris Limassol permanently.,0.0,,,
602,Hegyi,Krisztián Hegyi,21,1,3.9,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
603,Diouf,El Hadji Malick Diouf,21,2,4.0,1.6,1.7,2.8,44,0,4,2,1387,3,0,1,267.4,158.3,64.0,49.0,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
604,Emerson,Emerson Palmieri dos Santos,21,2,4.4,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Marseille permanently.,0.0,,,
605,Kilman,Maximilian Kilman,21,2,4.2,0.2,1.0,1.9,29,0,0,1,1263,3,0,0,315.0,43.2,49.0,40.7,a,,,,,
606,Mavropanos,Konstantinos Mavropanos,21,2,4.4,0.1,2.2,2.7,30,0,0,1,866,1,0,0,225.0,6.0,95.0,32.6,a,,100.0,,,
607,N.Aguerd,Nayef Aguerd,21,2,4.4,0.0,0.0,1.5,3,0,0,0,180,0,0,0,39.0,3.9,8.0,5.1,u,has joined Marseille permanently.,0.0,,,
608,Scarles,Ollie Scarles,21,2,4.3,0.0,0.2,0.7,2,0,0,0,132,0,0,0,21.2,2.0,0.0,2.3,d,Knock - 75% chance of playing,75.0,,,
609,Todibo,Jean-Clair Todibo,21,2,4.3,0.1,1.5,1.8,21,0,1,0,1026,2,0,0,224.8,51.4,15.0,29.2,a,,,,,
610,Wan-Bissaka,Aaron Wan-Bissaka,21,2,4.2,4.3,1.5,2.1,25,0,1,0,1011,2,0,0,195.8,171.4,18.0,38.7,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
611,Casey,Kaelan Casey,21,2,4.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Swansea City on loan for the rest of the season.,0.0,,,
612,L.Paquetá,Lucas Tolentino Coelho de Lima,21,3,5.9,1.5,1.0,3.4,51,3,1,2,1288,5,1,5,300.4,342.4,152.0,79.4,a,,100.0,,,
613,Souček,Tomáš Souček,21,3,5.7,0.2,1.0,2.4,33,2,1,1,566,0,1,3,167.4,24.6,182.0,37.4,a,,100.0,,,
614,Ward-Prowse,James Ward-Prowse,21,3,5.6,0.2,0.0,2.2,11,0,0,1,414,0,0,0,56.6,176.3,6.0,23.9,a,,,,,
615,Summerville,Crysencio Summerville,21,3,5.5,0.1,1.2,2.5,30,0,3,1,875,3,0,0,83.4,102.0,163.0,34.8,a,,100.0,,,
616,Álvarez,Edson Álvarez Velázquez,21,3,4.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Fenerbahçe on loan for the rest of the season.,0.0,,,
617,Cornet,Maxwel Cornet,21,3,4.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Genoa on loan for the rest of the season.,0.0,,,
618,G.Rodriguez,Guido Rodríguez,21,3,4.8,0.0,0.7,1.4,7,0,0,1,164,1,0,0,5.6,6.0,2.0,1.3,a,,,,,
619,L.Guilherme,Luis Guilherme Lira dos Santos,21,3,4.9,0.0,0.2,1.0,5,0,0,0,121,0,0,0,9.2,14.5,4.0,2.5,a,,100.0,,,
620,Earthy,George Earthy,21,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,100.0,,,
621,Irving,Andy Irving,21,3,4.3,0.3,0.2,1.3,9,0,0,0,156,0,0,0,31.6,52.3,2.0,8.6,a,,,,,
622,Orford,Lewis Orford,21,3,4.4,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Stevenage on loan for the rest of the season.,0.0,,,
623,Potts,Freddie Potts,21,3,4.4,0.8,1.8,1.9,23,0,1,0,732,1,0,0,123.0,113.9,29.0,26.5,a,,100.0,,,
624,Bowen,Jarrod Bowen,21,4,7.6,7.3,4.2,4.4,75,5,2,1,1530,1,0,14,335.0,223.8,462.0,101.9,a,,,,,
625,Füllkrug,Niclas Füllkrug,21,4,5.6,0.6,0.2,1.5,12,0,0,1,407,0,0,0,26.0,85.1,130.0,23.8,a,,100.0,,,
626,Marshall,Callum Marshall,21,4,4.3,0.6,0.0,1.0,2,0,0,0,58,0,0,0,1.2,0.1,7.0,0.8,a,,,,,
659,Walker-Peters,Kyle Walker-Peters,21,2,4.2,0.3,0.5,2.0,24,1,0,1,600,1,0,0,124.0,50.9,67.0,24.3,a,,,,,
671,Wilson,Callum Wilson,21,4,5.8,0.8,1.7,3.1,44,4,1,1,617,0,0,6,177.6,52.8,229.0,45.4,a,,,,,
679,Hermansen,Mads Hermansen,21,1,4.3,0.2,0.0,2.2,9,0,0,1,360,0,0,0,84.8,0.0,0.0,8.5,a,,,,,
708,M.Fernandes,Mateus Gonçalo Espanha Fernandes,21,3,5.5,0.2,3.7,3.6,54,2,1,2,1144,1,0,2,277.2,266.3,64.0,60.9,a,,,,,
718,S.Magassa,Soungoutou Magassa,21,3,5.0,0.0,3.2,2.3,25,1,0,0,524,2,0,2,117.2,37.7,28.0,18.3,a,,,,,
738,Fabianski,Lukasz Fabianski,21,1,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,100.0,,,
747,Mayers,Ezra Mayers,21,2,4.0,0.0,0.3,1.0,2,0,0,0,33,0,0,0,7.4,15.3,2.0,2.5,a,,,,,
752,Golambeckis,Airidas Golambeckis,21,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
758,Mohamadou Kanté,Mohamadou Kanté,21,3,4.5,0.0,0.4,1.0,2,0,0,0,9,0,0,0,0.0,0.3,4.0,0.2,a,,,,,
627,Johnstone,Sam Johnstone,39,1,4.4,0.1,0.8,1.8,21,0,0,0,1080,0,0,0,308.0,0.1,0.0,30.8,a,,,,,
628,José Sá,José Malheiro de Sá,39,1,4.2,1.0,0.3,1.4,7,0,0,0,450,0,0,0,79.8,10.0,0.0,9.1,a,,,,,
629,Bentley,Daniel Bentley,39,1,3.9,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,Ankle injury - Unknown return date,0.0,,,
631,Agbadou,Emmanuel Agbadou,39,2,4.3,0.1,1.0,1.5,20,0,0,0,1010,1,1,0,286.4,65.2,69.0,42.1,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
632,Doherty,Matt Doherty,39,2,4.4,0.1,1.0,1.3,8,0,0,1,448,4,0,0,70.4,37.7,12.0,12.1,a,,100.0,,,
633,H.Bueno,Hugo Bueno López,39,2,4.3,0.1,0.3,1.7,24,0,0,1,827,1,0,2,194.4,259.0,69.0,52.4,d,Knock - 75% chance of playing,75.0,,,
634,Mosquera,Yerson Mosquera Valdelamar,39,2,4.3,0.0,0.2,0.2,2,0,0,0,518,5,0,0,71.6,34.0,53.0,15.8,a,,100.0,,,
635,R.Gomes,Rodrigo Martins Gomes,39,2,4.4,0.1,0.0,2.2,13,1,0,0,331,0,0,0,60.2,40.4,103.0,20.5,i,Groin Injury - Expected back 17 Jan,0.0,,,
636,S.Bueno,Santiago Ignacio Bueno,39,2,4.4,0.1,0.5,3.1,28,1,1,0,754,2,0,2,213.8,48.4,70.0,33.2,a,,,,,
637,Toti,Toti Gomes,39,2,4.2,0.1,1.8,1.5,20,0,0,0,949,1,1,0,212.2,77.4,29.0,31.9,i,Hamstring injury - Unknown return date,0.0,,,
638,Hoever,Ki-Jana Hoever,39,2,3.8,1.3,0.8,1.2,10,0,0,0,423,0,0,0,101.4,87.8,13.0,20.3,a,,100.0,,,
639,Meupiyou,Bastien Meupiyou Menadjou,39,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,On loan to FC Alverca,0.0,,,
640,Pedro Lima,Pedro Cardoso de Lima,39,2,4.0,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Porto on loan for the rest of the season.,0.0,,,
641,Pond,Alfie Pond,39,2,3.9,1.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
642,Hee Chan,Hwang Hee-chan,39,3,5.6,0.1,0.5,1.7,20,1,0,0,581,2,0,0,63.8,68.1,96.0,22.4,a,,100.0,,,
643,André,André Trindade da Costa Neto,39,3,5.3,0.1,2.2,2.5,42,0,0,0,1243,4,0,1,184.4,138.8,15.0,33.8,a,,100.0,,,
644,Bellegarde,Jean-Ricner Bellegarde,39,3,5.2,0.0,1.8,1.8,25,1,0,1,685,1,0,0,111.2,91.3,93.0,29.4,i,Hamstring injury - Expected back 24 Jan,0.0,,,
645,Fer López,Fer López González,39,3,5.2,0.0,0.7,1.4,11,0,1,0,226,1,0,0,29.0,61.0,37.0,12.4,a,,100.0,,,
646,Gomes,João Victor Gomes da Silva,39,3,5.3,0.1,1.8,2.4,38,0,0,1,1279,6,0,1,174.0,143.8,65.0,38.6,a,,100.0,,,
647,Guedes,Gonçalo Manuel Ganchinho Guedes,39,3,5.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Real Sociedad permanently.,0.0,,,
648,Munetsi,Marshall Munetsi,39,3,5.3,0.0,0.2,2.9,38,1,2,0,872,2,0,1,163.6,61.8,196.0,42.1,i,Calf injury - Expected back 18 Jan,0.0,,,
649,B.Traore,Boubacar Traoré,39,3,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined FC Metz on loan for the rest of the season.,0.0,,,
650,Chirewa,Tawanda Chirewa,39,3,4.3,0.2,0.2,1.0,1,0,0,0,21,0,0,0,0.0,0.0,0.0,0.0,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
651,Edozie,Tom Edozie,39,3,4.3,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
652,Gonzalez,Enso González Medina,39,3,4.3,1.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
653,Hodge,Joe Hodge,39,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Signed by CD Tondela,0.0,,,
654,Strand Larsen,Jørgen Strand Larsen,39,4,6.1,0.9,1.2,2.0,30,1,0,3,1203,1,0,0,103.2,87.2,236.0,42.5,a,,100.0,,,
655,Fábio Silva,Fábio Soares Silva,39,4,4.9,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Borussia Dortmund permanently.,0.0,,,
656,Kalajdžić,Saša Kalajdžić,39,4,4.9,0.1,0.0,1.0,1,0,0,0,14,0,0,0,1.0,4.3,2.0,0.7,u,has joined LASK on loan for the rest of the season.,0.0,,,
657,Chiwome,Leon Chiwome,39,4,4.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,,,
658,Fraser,Nathan Fraser,39,4,4.3,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
663,J.Arias,Jhon Arias,39,3,4.9,0.1,1.2,1.7,27,0,0,1,807,1,0,1,105.0,165.0,117.0,38.6,a,,,,,
682,Møller Wolfe,David Møller Wolfe,39,2,4.3,0.1,1.3,1.5,17,0,2,0,672,1,0,0,112.8,100.7,44.0,25.9,a,,,,,
695,Tchatchoua,Jackson Tchatchoua,39,2,4.5,0.0,1.0,1.3,21,0,0,0,803,0,0,0,163.4,162.6,26.0,35.2,a,,,,,
709,Krejčí,Ladislav Krejcí,39,2,4.5,0.0,0.7,1.8,22,1,1,0,1053,2,0,0,253.0,91.2,129.0,47.4,a,,100.0,,,
720,Tolu,Tolu Arokodare,39,4,5.4,0.1,1.8,1.6,21,1,0,0,335,1,0,2,61.6,39.5,115.0,21.0,a,,,,,
749,Mané,Mateus Mané,39,4,4.5,0.1,1.3,1.5,9,0,1,0,91,0,0,0,41.0,55.5,17.0,11.2,a,,,,,
766,Olagunju,Saheed Olagunju,39,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
767,Rawlings,Luke Rawlings,39,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
